nohup: ignoring input
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%  fedavg  local_only:1   %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

# alg: fedavg , epochs: 100, shard_per_user: 10, limit_local_output: 0, local_rep_ep: 3 , local_only: 1, is_concept_shift: 0, dataset: mnist, level_n_system: 0.0 , level_n_lowerb:0.0  

fedavg
MLP(
  (layer_input): Linear(in_features=784, out_features=512, bias=True)
  (relu): ReLU()
  (dropout): Dropout(p=0, inplace=False)
  (layer_hidden1): Linear(in_features=512, out_features=256, bias=True)
  (layer_hidden2): Linear(in_features=256, out_features=64, bias=True)
  (layer_out): Linear(in_features=64, out_features=10, bias=True)
  (softmax): Softmax(dim=1)
)
odict_keys(['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias'])
8
[]
['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias']
learning rate, batch size: 0.01, 10 

Round   0, Train loss: 2.273, Test loss: 2.177, Test accuracy: 30.91
Round   0, Global train loss: 2.273, Global test loss: 2.178, Global test accuracy: 31.34
Round   1, Train loss: 1.915, Test loss: 1.883, Test accuracy: 60.17
Round   1, Global train loss: 1.915, Global test loss: 1.756, Global test accuracy: 72.78
Round   2, Train loss: 1.770, Test loss: 1.820, Test accuracy: 65.71
Round   2, Global train loss: 1.770, Global test loss: 1.727, Global test accuracy: 74.11
Round   3, Train loss: 1.752, Test loss: 1.762, Test accuracy: 71.12
Round   3, Global train loss: 1.752, Global test loss: 1.709, Global test accuracy: 76.19
Round   4, Train loss: 1.706, Test loss: 1.724, Test accuracy: 75.22
Round   4, Global train loss: 1.706, Global test loss: 1.681, Global test accuracy: 78.96
Round   5, Train loss: 1.626, Test loss: 1.711, Test accuracy: 76.44
Round   5, Global train loss: 1.626, Global test loss: 1.639, Global test accuracy: 82.68
Round   6, Train loss: 1.641, Test loss: 1.699, Test accuracy: 77.41
Round   6, Global train loss: 1.641, Global test loss: 1.655, Global test accuracy: 81.47
Round   7, Train loss: 1.647, Test loss: 1.673, Test accuracy: 79.90
Round   7, Global train loss: 1.647, Global test loss: 1.653, Global test accuracy: 81.42
Round   8, Train loss: 1.586, Test loss: 1.665, Test accuracy: 80.71
Round   8, Global train loss: 1.586, Global test loss: 1.634, Global test accuracy: 82.58
Round   9, Train loss: 1.595, Test loss: 1.657, Test accuracy: 81.42
Round   9, Global train loss: 1.595, Global test loss: 1.634, Global test accuracy: 82.80
Round  10, Train loss: 1.564, Test loss: 1.649, Test accuracy: 82.15
Round  10, Global train loss: 1.564, Global test loss: 1.613, Global test accuracy: 85.39
Round  11, Train loss: 1.584, Test loss: 1.647, Test accuracy: 82.25
Round  11, Global train loss: 1.584, Global test loss: 1.634, Global test accuracy: 83.03
Round  12, Train loss: 1.554, Test loss: 1.643, Test accuracy: 82.62
Round  12, Global train loss: 1.554, Global test loss: 1.619, Global test accuracy: 84.17
Round  13, Train loss: 1.584, Test loss: 1.632, Test accuracy: 83.71
Round  13, Global train loss: 1.584, Global test loss: 1.625, Global test accuracy: 84.37
Round  14, Train loss: 1.566, Test loss: 1.625, Test accuracy: 84.37
Round  14, Global train loss: 1.566, Global test loss: 1.619, Global test accuracy: 84.21
Round  15, Train loss: 1.557, Test loss: 1.618, Test accuracy: 85.02
Round  15, Global train loss: 1.557, Global test loss: 1.614, Global test accuracy: 84.61
Round  16, Train loss: 1.542, Test loss: 1.613, Test accuracy: 85.59
Round  16, Global train loss: 1.542, Global test loss: 1.612, Global test accuracy: 85.03
Round  17, Train loss: 1.565, Test loss: 1.611, Test accuracy: 85.65
Round  17, Global train loss: 1.565, Global test loss: 1.631, Global test accuracy: 83.14
Round  18, Train loss: 1.544, Test loss: 1.607, Test accuracy: 86.10
Round  18, Global train loss: 1.544, Global test loss: 1.612, Global test accuracy: 84.96
Round  19, Train loss: 1.552, Test loss: 1.605, Test accuracy: 86.25
Round  19, Global train loss: 1.552, Global test loss: 1.613, Global test accuracy: 84.83
Round  20, Train loss: 1.563, Test loss: 1.601, Test accuracy: 86.65
Round  20, Global train loss: 1.563, Global test loss: 1.643, Global test accuracy: 81.67
Round  21, Train loss: 1.520, Test loss: 1.601, Test accuracy: 86.67
Round  21, Global train loss: 1.520, Global test loss: 1.607, Global test accuracy: 85.47
Round  22, Train loss: 1.524, Test loss: 1.600, Test accuracy: 86.76
Round  22, Global train loss: 1.524, Global test loss: 1.609, Global test accuracy: 85.06
Round  23, Train loss: 1.510, Test loss: 1.598, Test accuracy: 86.86
Round  23, Global train loss: 1.510, Global test loss: 1.578, Global test accuracy: 88.69
Round  24, Train loss: 1.488, Test loss: 1.597, Test accuracy: 86.94
Round  24, Global train loss: 1.488, Global test loss: 1.551, Global test accuracy: 91.52
Round  25, Train loss: 1.534, Test loss: 1.596, Test accuracy: 86.99
Round  25, Global train loss: 1.534, Global test loss: 1.618, Global test accuracy: 84.44
Round  26, Train loss: 1.520, Test loss: 1.596, Test accuracy: 87.01
Round  26, Global train loss: 1.520, Global test loss: 1.601, Global test accuracy: 86.20
Round  27, Train loss: 1.538, Test loss: 1.595, Test accuracy: 87.00
Round  27, Global train loss: 1.538, Global test loss: 1.622, Global test accuracy: 83.72
Round  28, Train loss: 1.517, Test loss: 1.595, Test accuracy: 87.07
Round  28, Global train loss: 1.517, Global test loss: 1.587, Global test accuracy: 87.89
