nohup: ignoring input
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%  fedavg  local_only:1   %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%% 

# alg: fedavg , epochs: 100, shard_per_user: 10, limit_local_output: 0, local_rep_ep: 3 , local_only: 1, is_concept_shift: 0, dataset: mnist, level_n_system: 0.0 , level_n_lowerb:0.0  

fedavg
MLP(
  (layer_input): Linear(in_features=784, out_features=512, bias=True)
  (relu): ReLU()
  (dropout): Dropout(p=0, inplace=False)
  (layer_hidden1): Linear(in_features=512, out_features=256, bias=True)
  (layer_hidden2): Linear(in_features=256, out_features=64, bias=True)
  (layer_out): Linear(in_features=64, out_features=10, bias=True)
  (softmax): Softmax(dim=1)
)
odict_keys(['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias'])
8
[]
['layer_input.weight', 'layer_input.bias', 'layer_hidden1.weight', 'layer_hidden1.bias', 'layer_hidden2.weight', 'layer_hidden2.bias', 'layer_out.weight', 'layer_out.bias']
learning rate, batch size: 0.01, 10 

Round   0, Train loss: 2.298, Test loss: 2.293, Test accuracy: 40.88
Round   0, Global train loss: 2.298, Global test loss: 2.293, Global test accuracy: 40.98
Round   1, Train loss: 2.265, Test loss: 2.220, Test accuracy: 36.46
Round   1, Global train loss: 2.265, Global test loss: 2.196, Global test accuracy: 34.34
Round   2, Train loss: 2.016, Test loss: 2.045, Test accuracy: 53.44
Round   2, Global train loss: 2.016, Global test loss: 1.844, Global test accuracy: 68.83
Round   3, Train loss: 1.832, Test loss: 1.969, Test accuracy: 59.28
Round   3, Global train loss: 1.832, Global test loss: 1.748, Global test accuracy: 74.31
Round   4, Train loss: 1.837, Test loss: 1.923, Test accuracy: 62.69
Round   4, Global train loss: 1.837, Global test loss: 1.751, Global test accuracy: 76.00
Round   5, Train loss: 1.733, Test loss: 1.877, Test accuracy: 66.95
Round   5, Global train loss: 1.733, Global test loss: 1.691, Global test accuracy: 79.53
Round   6, Train loss: 1.711, Test loss: 1.857, Test accuracy: 67.86
Round   6, Global train loss: 1.711, Global test loss: 1.644, Global test accuracy: 87.03
Round   7, Train loss: 1.846, Test loss: 1.812, Test accuracy: 70.52
Round   7, Global train loss: 1.846, Global test loss: 1.784, Global test accuracy: 73.12
Round   8, Train loss: 1.813, Test loss: 1.768, Test accuracy: 73.94
Round   8, Global train loss: 1.813, Global test loss: 1.734, Global test accuracy: 78.59
Round   9, Train loss: 1.681, Test loss: 1.740, Test accuracy: 76.35
Round   9, Global train loss: 1.681, Global test loss: 1.671, Global test accuracy: 80.56
Round  10, Train loss: 1.602, Test loss: 1.722, Test accuracy: 77.96
Round  10, Global train loss: 1.602, Global test loss: 1.615, Global test accuracy: 86.97
Round  11, Train loss: 1.547, Test loss: 1.716, Test accuracy: 78.30
Round  11, Global train loss: 1.547, Global test loss: 1.612, Global test accuracy: 86.30
Round  12, Train loss: 1.512, Test loss: 1.714, Test accuracy: 78.28
Round  12, Global train loss: 1.512, Global test loss: 1.580, Global test accuracy: 89.21
Round  13, Train loss: 1.531, Test loss: 1.706, Test accuracy: 79.03
Round  13, Global train loss: 1.531, Global test loss: 1.587, Global test accuracy: 88.94
Round  14, Train loss: 1.702, Test loss: 1.688, Test accuracy: 79.94
Round  14, Global train loss: 1.702, Global test loss: 1.659, Global test accuracy: 83.59
Round  15, Train loss: 1.571, Test loss: 1.678, Test accuracy: 80.69
Round  15, Global train loss: 1.571, Global test loss: 1.623, Global test accuracy: 85.47
Round  16, Train loss: 1.503, Test loss: 1.676, Test accuracy: 80.84
Round  16, Global train loss: 1.503, Global test loss: 1.576, Global test accuracy: 89.48
Round  17, Train loss: 1.601, Test loss: 1.656, Test accuracy: 82.38
Round  17, Global train loss: 1.601, Global test loss: 1.624, Global test accuracy: 85.45
Round  18, Train loss: 1.525, Test loss: 1.652, Test accuracy: 82.63
Round  18, Global train loss: 1.525, Global test loss: 1.587, Global test accuracy: 88.64
Round  19, Train loss: 1.561, Test loss: 1.641, Test accuracy: 83.47
Round  19, Global train loss: 1.561, Global test loss: 1.591, Global test accuracy: 88.56
Round  20, Train loss: 1.558, Test loss: 1.634, Test accuracy: 83.80
Round  20, Global train loss: 1.558, Global test loss: 1.595, Global test accuracy: 88.44
Round  21, Train loss: 1.491, Test loss: 1.634, Test accuracy: 83.83
Round  21, Global train loss: 1.491, Global test loss: 1.571, Global test accuracy: 89.83
Round  22, Train loss: 1.532, Test loss: 1.631, Test accuracy: 83.97
Round  22, Global train loss: 1.532, Global test loss: 1.598, Global test accuracy: 87.51
Round  23, Train loss: 1.521, Test loss: 1.627, Test accuracy: 84.53
Round  23, Global train loss: 1.521, Global test loss: 1.583, Global test accuracy: 89.06
Round  24, Train loss: 1.504, Test loss: 1.625, Test accuracy: 84.66
Round  24, Global train loss: 1.504, Global test loss: 1.580, Global test accuracy: 89.22
Round  25, Train loss: 1.545, Test loss: 1.617, Test accuracy: 85.23
Round  25, Global train loss: 1.545, Global test loss: 1.596, Global test accuracy: 87.91
Round  26, Train loss: 1.500, Test loss: 1.616, Test accuracy: 85.24
Round  26, Global train loss: 1.500, Global test loss: 1.574, Global test accuracy: 89.41
Round  27, Train loss: 1.513, Test loss: 1.609, Test accuracy: 85.92
Round  27, Global train loss: 1.513, Global test loss: 1.583, Global test accuracy: 88.94
Round  28, Train loss: 1.495, Test loss: 1.609, Test accuracy: 86.03
Round  28, Global train loss: 1.495, Global test loss: 1.574, Global test accuracy: 89.42
Round  29, Train loss: 1.495, Test loss: 1.608, Test accuracy: 86.19
